"source id","target id","label"
"Q7751507","Q6010920","episode_followed_by"
"Q7752695","Q5467020","episode_followed_by"
"Q7755633","Q865358","episode_followed_by"
"Q7757264","Q4884981","episode_followed_by"
"Q7758878","Q1141170","episode_followed_by"
"Q7767762","Q7111082","episode_followed_by"
"Q7772167","Q7729572","episode_followed_by"
"Q7775217","Q5188759","episode_followed_by"
"Q7798098","Q6812079","episode_followed_by"
"Q7806584","Q390014","episode_followed_by"
"Q7808311","Q4725701","episode_followed_by"
"Q7850228","Q5146129","episode_followed_by"
"Q7857147","Q7315703","episode_followed_by"
"Q7935331","Q1093269","episode_followed_by"
"Q7961167","Q897951","episode_followed_by"
"Q8563741","Q7490690","episode_followed_by"
"Q11863377","Q5384474","episode_followed_by"
"Q12031611","Q7764112","episode_followed_by"
"Q12041709","Q12031611","episode_followed_by"
"Q13115914","Q269313","episode_followed_by"
"Q13403516","Q6815335","episode_followed_by"
"Q13639300","Q6510101","episode_followed_by"
"Q14045941","Q7633644","episode_followed_by"
"Q16743891","Q7753998","episode_followed_by"
"Q16744047","Q7740379","episode_followed_by"
"Q16744174","Q7759792","episode_followed_by"
"Q16744191","Q5890492","episode_followed_by"
"Q370412","Q7049114","episode_followed_by"
"Q390014","Q6539456","episode_followed_by"
"Q602046","Q764748","episode_followed_by"
"Q722470","Q3496188","episode_followed_by"
"Q861673","Q861686","episode_followed_by"
"Q861686","Q1027348","episode_followed_by"
"Q926323","Q3107459","episode_followed_by"
"Q1102231","Q3231778","episode_followed_by"
"Q1287667","Q2659593","episode_followed_by"
"Q1860938","Q1967172","episode_followed_by"
"Q1967172","Q2787702","episode_followed_by"
"Q1975616","Q2435282","episode_followed_by"
"Q1976840","Q661255","episode_followed_by"
"Q2086809","Q1847020","episode_followed_by"
"Q2122661","Q2213032","episode_followed_by"
"Q2133397","Q2309926","episode_followed_by"
"Q2213032","Q2324529","episode_followed_by"
"Q2402314","Q644743","episode_followed_by"
"Q2528593","Q2743075","episode_followed_by"
"Q2606256","Q6414725","episode_followed_by"
"Q2646751","Q2811418","episode_followed_by"
"Q2659593","Q25366","episode_followed_by"
"Q2674495","Q2704591","episode_followed_by"
"Q2743075","Q2646751","episode_followed_by"
"Q2798685","Q2606256","episode_followed_by"
"Q2836506","Q4817884","episode_followed_by"
"Q2955489","Q2674495","episode_followed_by"
"Q2984502","Q2664096","episode_followed_by"
"Q3060753","Q3078761","episode_followed_by"
"Q3178411","Q3487395","episode_followed_by"
"Q3231795","Q3436313","episode_followed_by"
"Q3435698","Q3231795","episode_followed_by"
"Q3441864","Q3441800","episode_followed_by"
"Q3441905","Q3275179","episode_followed_by"
"Q3444361","Q3441896","episode_followed_by"
"Q3444382","Q3444361","episode_followed_by"
"Q3487115","Q426790","episode_followed_by"
"Q3487125","Q5221200","episode_followed_by"
"Q3487395","Q20912","episode_followed_by"
"Q3487426","Q3488875","episode_followed_by"
"Q3488452","Q5106989","episode_followed_by"
"Q3488816","Q3312529","episode_followed_by"
"Q3488859","Q3487437","episode_followed_by"
"Q3488875","Q3487465","episode_followed_by"
"Q3496861","Q5418604","episode_followed_by"
"Q3506683","Q3506742","episode_followed_by"
"Q3506698","Q3506683","episode_followed_by"
"Q3507037","Q3444444","episode_followed_by"
"Q3507056","Q3507090","episode_followed_by"
"Q3507140","Q3507056","episode_followed_by"
"Q3511657","Q6659370","episode_followed_by"
"Q3514957","Q5438625","episode_followed_by"
"Q3535952","Q4944660","episode_followed_by"
"Q4660181","Q7355570","episode_followed_by"
"Q4689014","Q5283895","episode_followed_by"
"Q4690723","Q7677716","episode_followed_by"
"Q4725701","Q7332445","episode_followed_by"
"Q4731367","Q5036491","episode_followed_by"
"Q4732489","Q7798098","episode_followed_by"
"Q4736275","Q5139940","episode_followed_by"
"Q4780087","Q7763836","episode_followed_by"
"Q4817884","Q5467482","episode_followed_by"
"Q4832296","Q5211882","episode_followed_by"
"Q4837696","Q7887305","episode_followed_by"
"Q4840668","Q16744084","episode_followed_by"
"Q4857904","Q4672505","episode_followed_by"
"Q4867063","Q5457585","episode_followed_by"
"Q4870070","Q7766854","episode_followed_by"
"Q4880854","Q16744188","episode_followed_by"
"Q4926829","Q5223237","episode_followed_by"
"Q4927610","Q7893741","episode_followed_by"
"Q5001844","Q7801142","episode_followed_by"
"Q5036491","Q7807780","episode_followed_by"
"Q5053018","Q5428493","episode_followed_by"
"Q5097656","Q5582927","episode_followed_by"
"Q5098503","Q4925626","episode_followed_by"
"Q5106989","Q5106979","episode_followed_by"
"Q5146129","Q7577884","episode_followed_by"
"Q5174778","Q7756695","episode_followed_by"
"Q5211882","Q7734822","episode_followed_by"
"Q5224065","Q5380005","episode_followed_by"
"Q5227090","Q7776238","episode_followed_by"
"Q5251542","Q5436666","episode_followed_by"
"Q5251718","Q3487125","episode_followed_by"
"Q5251725","Q3487426","episode_followed_by"
"Q5252917","Q974108","episode_followed_by"
"Q5282919","Q7798467","episode_followed_by"
"Q5306226","Q5247250","episode_followed_by"
"Q5308319","Q5422369","episode_followed_by"
"Q5368979","Q7243264","episode_followed_by"
"Q5403445","Q7755633","episode_followed_by"
"Q5419170","Q5368979","episode_followed_by"
"Q5429820","Q4926755","episode_followed_by"
"Q5429920","Q4736275","episode_followed_by"
"Q5434517","Q7092819","episode_followed_by"
"Q5444067","Q7557432","episode_followed_by"
"Q5449415","Q7748511","episode_followed_by"
"Q5509836","Q6544922","episode_followed_by"
"Q5510597","Q7969525","episode_followed_by"
"Q5881753","Q7752382","episode_followed_by"
"Q6007716","Q7730148","episode_followed_by"
"Q6010490","Q5003795","episode_followed_by"
"Q6012254","Q12041709","episode_followed_by"
"Q6035948","Q4486161","episode_followed_by"
"Q6037663","Q4936885","episode_followed_by"
"Q6090638","Q7247600","episode_followed_by"
"Q6510101","Q7711875","episode_followed_by"
"Q6517221","Q7317572","episode_followed_by"
"Q6532683","Q7784383","episode_followed_by"
"Q6693437","Q7784320","episode_followed_by"
"Q6815335","Q7850228","episode_followed_by"
"Q6914361","Q7961167","episode_followed_by"
"Q6950089","Q7834056","episode_followed_by"
"Q7075484","Q4837696","episode_followed_by"
"Q7091852","Q7805539","episode_followed_by"
"Q7093540","Q7748494","episode_followed_by"
"Q7170394","Q7688450","episode_followed_by"
"Q7248298","Q4927657","episode_followed_by"
"Q7265274","Q5242724","episode_followed_by"
"Q7268179","Q7731084","episode_followed_by"
"Q7294741","Q4656785","episode_followed_by"
"Q7312433","Q5376099","episode_followed_by"
"Q7313969","Q7250266","episode_followed_by"
"Q7315598","Q7252175","episode_followed_by"
"Q7317056","Q7744356","episode_followed_by"
"Q7318993","Q7759503","episode_followed_by"
"Q7332445","Q5305068","episode_followed_by"
"Q7355570","Q7562276","episode_followed_by"
"Q7397085","Q5510597","episode_followed_by"
"Q7433765","Q8050895","episode_followed_by"
"Q7443536","Q7415701","episode_followed_by"
"Q7443548","Q7712075","episode_followed_by"
"Q7460803","Q4690723","episode_followed_by"
"Q7559720","Q4547735","episode_followed_by"
"Q7562276","Q4880854","episode_followed_by"
"Q7577884","Q13479268","episode_followed_by"
"Q7602421","Q511593","episode_followed_by"
"Q7712734","Q4689014","episode_followed_by"
"Q7719097","Q4942782","episode_followed_by"
"Q7730148","Q5421397","episode_followed_by"
"Q7731084","Q16744047","episode_followed_by"
"Q7734119","Q5174778","episode_followed_by"
"Q7734822","Q5423474","episode_followed_by"
"Q7734869","Q5305772","episode_followed_by"
"Q7743259","Q7757264","episode_followed_by"
"Q7752382","Q7423845","episode_followed_by"
"Q7753005","Q7941907","episode_followed_by"
"Q7754466","Q7268179","episode_followed_by"
"Q7756499","Q971746","episode_followed_by"
"Q7763836","Q6675418","episode_followed_by"
"Q7764112","Q6059765","episode_followed_by"
"Q7767608","Q5432663","episode_followed_by"
"Q7773130","Q7144754","episode_followed_by"
"Q7784383","Q7714639","episode_followed_by"
"Q7801142","Q5444067","episode_followed_by"
"Q7804777","Q7765426","episode_followed_by"
"Q7811250","Q7759084","episode_followed_by"
"Q7858507","Q7140870","episode_followed_by"
"Q7911634","Q7248297","episode_followed_by"
"Q7936219","Q5282919","episode_followed_by"
"Q7966822","Q7997343","episode_followed_by"
"Q8010281","Q7969397","episode_followed_by"
"Q10361338","Q7443179","episode_followed_by"
"Q13115900","Q7249457","episode_followed_by"
"Q14476529","Q6725235","episode_followed_by"
"Q16744119","Q5281321","episode_followed_by"
"Q16744121","Q7933105","episode_followed_by"
"Q16744675","Q125917","episode_followed_by"
"Q20909","Q1287667","episode_followed_by"
"Q20909","Q25366","episode_followed_by"
"Q81313","Q7767762","episode_followed_by"
"Q269313","Q6035948","episode_followed_by"
"Q497320","Q601736","episode_followed_by"
"Q601736","Q602046","episode_followed_by"
"Q602612","Q1027888","episode_followed_by"
"Q619989","Q2406293","episode_followed_by"
"Q622282","Q3487442","episode_followed_by"
"Q653011","Q3441872","episode_followed_by"
"Q764748","Q861673","episode_followed_by"
"Q785059","Q1102231","episode_followed_by"
"Q865358","Q7734119","episode_followed_by"
"Q901789","Q3435679","episode_followed_by"
"Q971746","Q7630674","episode_followed_by"
"Q987352","Q1976840","episode_followed_by"
"Q1027888","Q1027877","episode_followed_by"
"Q1185745","Q2153354","episode_followed_by"
"Q1329701","Q7647180","episode_followed_by"
"Q2309926","Q2720471","episode_followed_by"
"Q2324529","Q762939","episode_followed_by"
"Q2406528","Q2004297","episode_followed_by"
"Q2435282","Q744652","episode_followed_by"
"Q2465692","Q2122661","episode_followed_by"
"Q2653668","Q2785404","episode_followed_by"
"Q2720471","Q2086809","episode_followed_by"
"Q2944448","Q2996346","episode_followed_by"
"Q3078761","Q3177733","episode_followed_by"
"Q3141435","Q3497290","episode_followed_by"
"Q3231807","Q3231770","episode_followed_by"
"Q3239271","Q3231807","episode_followed_by"
"Q3275179","Q3441887","episode_followed_by"
"Q3312529","Q3488828","episode_followed_by"
"Q3435716","Q3231803","episode_followed_by"
"Q3441872","Q3441829","episode_followed_by"
"Q3444395","Q3435829","episode_followed_by"
"Q3444400","Q3280032","episode_followed_by"
"Q3444431","Q3444409","episode_followed_by"
"Q3444454","Q3441834","episode_followed_by"
"Q3444480","Q1392472","episode_followed_by"
"Q3487187","Q3488424","episode_followed_by"
"Q3487379","Q3487499","episode_followed_by"
"Q3487437","Q622282","episode_followed_by"
"Q3487459","Q3487385","episode_followed_by"
"Q3487465","Q3487137","episode_followed_by"
"Q3496615","Q5422685","episode_followed_by"
"Q3497290","Q3506645","episode_followed_by"
"Q3499413","Q7732922","episode_followed_by"
"Q3507025","Q5036940","episode_followed_by"
"Q3507047","Q3506721","episode_followed_by"
"Q3507090","Q3507025","episode_followed_by"
"Q4540538","Q7621339","episode_followed_by"
