"source id","target id","label"
"Q861686","Q380519","episode_series"
"Q926323","Q1077","episode_series"
"Q1102231","Q16290","episode_series"
"Q1287667","Q1077","episode_series"
"Q1860938","Q380519","episode_series"
"Q1967172","Q380519","episode_series"
"Q1975616","Q380519","episode_series"
"Q1976840","Q156329","episode_series"
"Q2086809","Q380519","episode_series"
"Q2122661","Q380519","episode_series"
"Q2133397","Q380519","episode_series"
"Q2213032","Q380519","episode_series"
"Q2402314","Q380519","episode_series"
"Q2469115","Q380519","episode_series"
"Q2528593","Q380519","episode_series"
"Q2606256","Q380519","episode_series"
"Q2646751","Q380519","episode_series"
"Q2659593","Q1077","episode_series"
"Q2674495","Q380519","episode_series"
"Q2743075","Q380519","episode_series"
"Q2798685","Q380519","episode_series"
"Q2836506","Q16290","episode_series"
"Q2955489","Q380519","episode_series"
"Q2984502","Q1077","episode_series"
"Q3060753","Q380519","episode_series"
"Q3178411","Q1077","episode_series"
"Q3231795","Q16290","episode_series"
"Q3435698","Q16290","episode_series"
"Q3441864","Q16290","episode_series"
"Q3441905","Q16290","episode_series"
"Q3444361","Q16290","episode_series"
"Q3444382","Q16290","episode_series"
"Q3487115","Q1077","episode_series"
"Q3487125","Q1077","episode_series"
"Q3487395","Q1077","episode_series"
"Q3487426","Q1077","episode_series"
"Q3488452","Q1077","episode_series"
"Q3488816","Q1077","episode_series"
"Q3488859","Q1077","episode_series"
"Q3488875","Q1077","episode_series"
"Q3496861","Q16290","episode_series"
"Q3506683","Q1077","episode_series"
"Q3506698","Q1077","episode_series"
"Q3507037","Q16290","episode_series"
"Q3507056","Q108774","episode_series"
"Q3507140","Q108774","episode_series"
"Q3511657","Q156329","episode_series"
"Q3514957","Q156329","episode_series"
"Q3535952","Q380519","episode_series"
"Q4660181","Q108774","episode_series"
"Q4689014","Q380519","episode_series"
"Q4690723","Q108774","episode_series"
"Q4725701","Q156329","episode_series"
"Q4731367","Q16290","episode_series"
"Q4732489","Q156329","episode_series"
"Q4736275","Q156329","episode_series"
"Q4780087","Q108774","episode_series"
"Q4817884","Q16290","episode_series"
"Q4832296","Q380519","episode_series"
"Q4837696","Q380519","episode_series"
"Q4840668","Q108774","episode_series"
"Q4857904","Q108774","episode_series"
"Q4867063","Q156329","episode_series"
"Q4870070","Q108774","episode_series"
"Q4880854","Q108774","episode_series"
"Q4926829","Q156329","episode_series"
"Q4927610","Q156329","episode_series"
"Q5001844","Q108774","episode_series"
"Q5036491","Q16290","episode_series"
"Q5053018","Q156329","episode_series"
"Q5097656","Q156329","episode_series"
"Q5098503","Q108774","episode_series"
"Q5106989","Q1077","episode_series"
"Q5146129","Q156329","episode_series"
"Q5174778","Q16290","episode_series"
"Q5211882","Q380519","episode_series"
"Q5224065","Q16290","episode_series"
"Q5227090","Q16290","episode_series"
"Q5251542","Q108774","episode_series"
"Q5251718","Q1077","episode_series"
"Q5251725","Q1077","episode_series"
"Q5252917","Q1077","episode_series"
"Q5282919","Q108774","episode_series"
"Q5306226","Q156329","episode_series"
"Q5308319","Q156329","episode_series"
"Q5368979","Q156329","episode_series"
"Q5403445","Q16290","episode_series"
"Q5419170","Q156329","episode_series"
"Q5429820","Q156329","episode_series"
"Q5429920","Q156329","episode_series"
"Q5434517","Q108774","episode_series"
"Q5444067","Q108774","episode_series"
"Q5449415","Q16290","episode_series"
"Q5509836","Q156329","episode_series"
"Q5510597","Q156329","episode_series"
"Q5881753","Q16290","episode_series"
