"source id","target id","label"
"Q16290","Q1102217","tv_series_part_of"
"Q1077","Q1092","tv_series_part_of"
"Q16290","Q1102217","tv_series_part_of"
"Q1077","Q1092","tv_series_part_of"
"Q16290","Q1102217","tv_series_part_of"
"Q1077","Q1092","tv_series_part_of"
"Q16290","Q1102217","tv_series_part_of"
"Q1077","Q1092","tv_series_part_of"
