"source id","target id","label"
"Q7850228","Q3730032","episode_part_of"
"Q7857147","Q3468582","episode_part_of"
"Q7935331","Q3730029","episode_part_of"
"Q7961167","Q3730029","episode_part_of"
"Q8563741","Q3730033","episode_part_of"
"Q11863377","Q3468785","episode_part_of"
"Q12031611","Q3468580","episode_part_of"
"Q12041709","Q3468580","episode_part_of"
"Q13115914","Q3468582","episode_part_of"
"Q13403516","Q3730032","episode_part_of"
"Q13639300","Q3465791","episode_part_of"
"Q14045941","Q3468901","episode_part_of"
"Q16743891","Q3468983","episode_part_of"
"Q16744047","Q3468901","episode_part_of"
"Q16744174","Q461787","episode_part_of"
"Q16744191","Q3730033","episode_part_of"
"Q370412","Q3468582","episode_part_of"
"Q390014","Q733620","episode_part_of"
"Q390014","Q3469077","episode_part_of"
"Q602046","Q664160","episode_part_of"
"Q722470","Q3468790","episode_part_of"
"Q861673","Q664160","episode_part_of"
"Q861686","Q664160","episode_part_of"
"Q926323","Q747598","episode_part_of"
"Q1102231","Q978153","episode_part_of"
"Q1287667","Q747598","episode_part_of"
"Q1860938","Q3465790","episode_part_of"
"Q1967172","Q3465790","episode_part_of"
"Q1975616","Q3465790","episode_part_of"
"Q1976840","Q3465791","episode_part_of"
"Q2086809","Q3465790","episode_part_of"
"Q2086809","Q664160","episode_part_of"
"Q2122661","Q3465790","episode_part_of"
"Q2133397","Q3465790","episode_part_of"
"Q2213032","Q3465790","episode_part_of"
"Q2402314","Q664160","episode_part_of"
"Q2469115","Q3468898","episode_part_of"
"Q2528593","Q610142","episode_part_of"
"Q2606256","Q3468898","episode_part_of"
"Q2646751","Q610142","episode_part_of"
"Q2659593","Q747598","episode_part_of"
"Q2674495","Q664160","episode_part_of"
"Q2743075","Q610142","episode_part_of"
"Q2798685","Q3468898","episode_part_of"
"Q2836506","Q3469077","episode_part_of"
"Q2955489","Q664160","episode_part_of"
"Q2984502","Q747598","episode_part_of"
"Q3060753","Q610142","episode_part_of"
"Q3178411","Q747598","episode_part_of"
"Q3231795","Q978153","episode_part_of"
"Q3435698","Q978153","episode_part_of"
"Q3441864","Q604559","episode_part_of"
"Q3441905","Q604559","episode_part_of"
"Q3444361","Q604559","episode_part_of"
"Q3444382","Q604559","episode_part_of"
"Q3487115","Q3468578","episode_part_of"
"Q3487125","Q747598","episode_part_of"
"Q3487395","Q747598","episode_part_of"
"Q3487426","Q3468578","episode_part_of"
"Q3488452","Q3468783","episode_part_of"
"Q3488816","Q3468578","episode_part_of"
"Q3488859","Q747598","episode_part_of"
"Q3488875","Q3468578","episode_part_of"
"Q3496861","Q604559","episode_part_of"
"Q3506683","Q3468783","episode_part_of"
"Q3506698","Q3468783","episode_part_of"
"Q3507037","Q604559","episode_part_of"
"Q3507056","Q5204631","episode_part_of"
"Q3507140","Q5204631","episode_part_of"
"Q3511657","Q3730029","episode_part_of"
"Q3514957","Q3468788","episode_part_of"
"Q3535952","Q3468898","episode_part_of"
"Q4660181","Q461787","episode_part_of"
"Q4689014","Q3468898","episode_part_of"
"Q4690723","Q3730026","episode_part_of"
"Q4725701","Q3730032","episode_part_of"
"Q4731367","Q3468790","episode_part_of"
"Q4732489","Q3468582","episode_part_of"
"Q4736275","Q3468788","episode_part_of"
"Q4780087","Q3730022","episode_part_of"
"Q4817884","Q3469077","episode_part_of"
"Q4832296","Q610142","episode_part_of"
"Q4837696","Q3468898","episode_part_of"
"Q4840668","Q3730026","episode_part_of"
"Q4857904","Q3468897","episode_part_of"
"Q4867063","Q3468582","episode_part_of"
"Q4867063","Q3465791","episode_part_of"
"Q4870070","Q5204631","episode_part_of"
"Q4880854","Q461787","episode_part_of"
"Q4926829","Q3730030","episode_part_of"
"Q4927610","Q3468788","episode_part_of"
"Q5001844","Q3730022","episode_part_of"
"Q5036491","Q3468790","episode_part_of"
"Q5053018","Q3465791","episode_part_of"
"Q5097656","Q3730032","episode_part_of"
"Q5098503","Q3730022","episode_part_of"
"Q5106989","Q3468783","episode_part_of"
"Q5146129","Q3730032","episode_part_of"
"Q5174778","Q3468983","episode_part_of"
"Q5211882","Q610142","episode_part_of"
"Q5224065","Q3468983","episode_part_of"
"Q5227090","Q3468901","episode_part_of"
"Q5251542","Q3468785","episode_part_of"
"Q5251718","Q747598","episode_part_of"
"Q5251725","Q3468578","episode_part_of"
"Q5252917","Q747598","episode_part_of"
"Q5282919","Q3468785","episode_part_of"
"Q5306226","Q3468582","episode_part_of"
"Q5308319","Q3730030","episode_part_of"
"Q5368979","Q3465791","episode_part_of"
"Q5403445","Q3468983","episode_part_of"
